iter	Logloss
1500	0.00143768583
1501	0.001436455863
1502	0.001435314042
1503	0.001434223175
1504	0.001432369777
1505	0.001431104796
1506	0.00142970126
1507	0.001428600311
1508	0.001426688058
1509	0.001425444467
1510	0.001424669266
1511	0.001423885618
1512	0.00142267813
1513	0.001421378272
1514	0.001420195035
1515	0.001419324466
1516	0.001418053763
1517	0.001416777202
1518	0.001415609087
1519	0.001413873945
1520	0.00141293008
1521	0.001410738536
1522	0.00140934154
1523	0.001408010483
1524	0.001406424659
1525	0.001405003139
1526	0.0014034635
1527	0.001401606424
1528	0.001400308881
1529	0.001399253028
1530	0.00139776516
1531	0.001396565574
1532	0.001395345279
1533	0.001393984931
1534	0.001392822266
1535	0.001391611099
1536	0.001390261923
1537	0.001388850348
1538	0.001387820108
1539	0.001386448996
1540	0.001385238375
1541	0.001384437834
1542	0.00138310051
1543	0.001381659099
1544	0.001380730356
1545	0.001380121231
1546	0.001379428455
1547	0.001378320966
1548	0.001377075877
1549	0.001376411438
1550	0.001375158037
1551	0.001373778752
1552	0.001373056684
1553	0.001371891839
1554	0.001370956966
1555	0.001370226724
1556	0.00136910384
1557	0.001367244993
1558	0.001366006851
1559	0.001364619664
1560	0.001363376345
1561	0.001362180982
1562	0.001360203743
1563	0.001359199524
1564	0.001358114924
1565	0.001355527605
1566	0.001353987013
1567	0.001353099551
1568	0.001352180208
1569	0.001351215908
1570	0.001350031716
1571	0.001347758293
1572	0.001346583775
1573	0.001345140457
1574	0.001344163895
1575	0.001343578884
1576	0.001341971534
1577	0.00134121854
1578	0.001340500287
1579	0.001339343207
1580	0.001338719777
1581	0.001337587765
1582	0.001336602211
1583	0.001335687501
1584	0.00133449064
1585	0.001333387784
1586	0.001332169669
1587	0.001331019402
1588	0.001329807281
1589	0.001328659739
1590	0.001327396665
1591	0.001326338632
1592	0.001325167383
1593	0.001324047634
1594	0.001323280607
1595	0.001322103092
1596	0.001320907865
1597	0.001319902693
1598	0.001318922179
1599	0.001317804745
1600	0.001316920144
1601	0.001315991265
1602	0.001314303126
1603	0.001313142232
1604	0.001312105724
1605	0.001311511176
1606	0.001310128076
1607	0.001308850833
1608	0.001307510785
1609	0.001306860515
1610	0.001306336403
1611	0.00130531311
1612	0.001303562164
1613	0.001302429744
1614	0.001301804679
1615	0.001301265717
1616	0.001300210135
1617	0.001298381533
1618	0.001297292846
1619	0.00129593277
1620	0.001295083046
1621	0.001293483189
1622	0.001292492594
1623	0.001291357858
1624	0.001290755136
1625	0.001290095329
1626	0.001288973672
1627	0.001287533488
1628	0.001286352566
1629	0.001285047395
1630	0.001283950669
1631	0.001282632692
1632	0.001281608309
1633	0.001280311312
1634	0.001279554095
1635	0.001278285435
1636	0.00127718871
1637	0.001276625633
1638	0.001275113378
1639	0.001274364199
1640	0.001273442405
1641	0.001272255216
1642	0.001271285738
1643	0.001270223345
1644	0.001269277573
1645	0.001268204825
1646	0.001267443657
1647	0.00126644952
1648	0.001265259879
1649	0.0012642122
1650	0.001263214384
1651	0.001262277331
1652	0.001261285373
1653	0.001260275977
1654	0.001258647782
1655	0.001257628032
1656	0.001256628309
1657	0.001255372865
1658	0.001254336902
1659	0.001253825051
1660	0.001252886772
1661	0.001251888548
1662	0.001250676019
1663	0.001249664307
1664	0.001248656137
1665	0.001247303826
1666	0.001246133804
1667	0.001245013918
1668	0.001244014604
1669	0.001243026325
1670	0.001241958618
1671	0.00124105835
1672	0.001240498134
1673	0.001239615304
1674	0.001238587788
1675	0.001237572534
1676	0.001236526489
1677	0.001235993794
1678	0.001234961918
1679	0.001234044075
1680	0.001233031682
1681	0.001231758663
1682	0.001231035233
1683	0.001230237416
1684	0.00122928197
1685	0.001228343282
1686	0.001227259227
1687	0.001226328169
1688	0.001225303514
1689	0.001224615778
1690	0.001223677771
1691	0.001222751481
1692	0.001222143446
1693	0.001221145357
1694	0.001220524652
1695	0.001219946861
1696	0.001219420569
1697	0.001218640464
1698	0.001217679432
1699	0.001216728755
1700	0.00121569906
1701	0.001214706557
1702	0.001213479996
1703	0.00121248327
1704	0.001211254937
1705	0.001210233143
1706	0.001209377289
1707	0.001208409309
1708	0.001207509858
1709	0.001206472942
1710	0.001205466679
1711	0.001204618045
1712	0.001203557287
1713	0.001202626092
1714	0.001201666287
1715	0.001200652667
1716	0.001199563299
1717	0.001198534012
1718	0.00119750636
1719	0.00119680936
1720	0.001195519175
1721	0.001194585119
1722	0.001194081851
1723	0.001193146978
1724	0.001192501613
1725	0.001191634859
1726	0.001190751757
1727	0.001189828328
1728	0.00118887983
1729	0.001187933786
1730	0.001186968122
1731	0.001186012813
1732	0.001185112544
1733	0.001184198107
1734	0.001182914053
1735	0.001181929043
1736	0.00118098981
1737	0.001180110659
1738	0.001178909166
1739	0.001178028788
1740	0.001177395684
1741	0.00117647389
1742	0.001175602095
1743	0.001174524716
1744	0.001173639025
1745	0.001172658239
1746	0.001171798161
1747	0.001170988219
1748	0.001170044082
1749	0.001169203213
1750	0.001168456486
1751	0.001167871339
1752	0.00116695622
1753	0.001165693283
1754	0.001164829254
1755	0.001163940021
1756	0.001163017954
1757	0.001162515368
1758	0.001161902019
1759	0.001161415373
1760	0.001160917827
1761	0.001160016469
1762	0.00115912669
1763	0.001158312116
1764	0.001157402584
1765	0.001156360354
1766	0.001155408587
1767	0.001154631751
1768	0.001153917313
1769	0.001152451379
1770	0.001151572091
1771	0.001150664602
1772	0.001149774551
1773	0.001149150031
1774	0.001148604529
1775	0.001147670473
1776	0.001146864074
1777	0.001146063123
1778	0.001145264762
1779	0.001144444602
1780	0.001143641744
1781	0.001142878396
1782	0.001141956466
1783	0.001141074181
1784	0.00114033917
1785	0.00113953461
1786	0.001138665336
1787	0.001137743541
1788	0.001136919158
1789	0.001136041437
1790	0.001135253089
1791	0.001134627955
1792	0.001133819035
1793	0.001132959638
1794	0.001132127353
1795	0.00113125876
1796	0.001130237716
1797	0.001129418646
1798	0.0011282397
1799	0.001127448082
1800	0.001126610483
1801	0.001125843934
1802	0.001125046798
1803	0.001124238491
1804	0.001123441287
1805	0.001122555869
1806	0.001121728897
1807	0.001121095317
1808	0.001120247637
1809	0.001119859559
1810	0.001119044985
1811	0.001118076665
1812	0.001117222922
1813	0.00111649595
1814	0.001115668024
1815	0.001115179062
1816	0.001114592961
1817	0.001113724709
1818	0.001112901892
1819	0.001112117086
1820	0.001111607415
1821	0.001110805784
1822	0.001110053744
1823	0.001109270096
1824	0.001108575685
1825	0.001107773645
1826	0.001106969016
1827	0.001106172494
1828	0.001105567728
1829	0.001104751859
1830	0.0011039458
1831	0.001103126253
1832	0.001102546283
1833	0.001101818357
1834	0.001100987979
1835	0.001100175721
1836	0.001099343164
1837	0.001098608289
1838	0.001097989423
1839	0.001097190244
1840	0.001096389089
1841	0.001095607008
1842	0.001094820159
1843	0.001094188281
1844	0.001093082905
1845	0.001092521667
1846	0.001091720717
1847	0.0010909432
1848	0.001090153694
1849	0.001089356695
1850	0.001088581494
1851	0.001087793078
1852	0.001087114538
1853	0.001086503369
1854	0.001085751261
1855	0.001084973403
1856	0.001084234783
1857	0.001083549976
1858	0.001082759789
1859	0.001082039016
1860	0.001081256662
1861	0.001080498968
1862	0.001079711642
1863	0.001078954833
1864	0.001078062126
1865	0.001077500616
1866	0.00107699585
1867	0.001076192243
1868	0.001075415134
1869	0.001074715751
1870	0.001073913642
1871	0.001073175839
1872	0.001072378704
1873	0.001071584565
1874	0.001071009363
1875	0.001070409707
1876	0.001069777148
1877	0.001069061007
1878	0.001068265097
1879	0.001067547458
1880	0.001066798074
1881	0.00106626279
1882	0.001065508979
1883	0.001064795767
1884	0.00106404904
1885	0.001063318253
1886	0.001062577793
1887	0.001061853749
1888	0.001061174256
1889	0.001060628755
1890	0.001059904984
1891	0.001059235028
1892	0.001058723858
1893	0.001058190141
1894	0.001057521071
1895	0.001056769575
1896	0.001056071077
1897	0.00105537871
1898	0.001054643359
1899	0.001053932735
1900	0.00105321707
1901	0.001052703994
1902	0.001051979474
1903	0.001051225254
1904	0.001050492082
1905	0.001049845219
1906	0.001049146516
1907	0.001048453467
1908	0.001047733103
1909	0.001047052179
1910	0.001046436037
1911	0.001045867375
1912	0.001045168195
1913	0.00104448952
1914	0.001043804714
1915	0.001043056079
1916	0.001042314325
1917	0.001041595595
1918	0.001041082927
1919	0.001040364265
1920	0.001039692879
1921	0.001039006369
1922	0.001038277422
1923	0.001037657738
1924	0.001037059511
1925	0.001036495754
1926	0.001035786629
1927	0.001035086564
1928	0.001034399918
1929	0.001033684935
1930	0.001033164978
1931	0.001032441071
1932	0.001031723772
1933	0.001031065941
1934	0.001030368532
1935	0.001029721873
1936	0.001029168401
1937	0.001028478759
1938	0.001027799879
1939	0.001027113097
1940	0.001026399612
1941	0.001025923048
1942	0.001025226321
1943	0.001024589266
1944	0.001023894991
1945	0.001023203237
1946	0.001022550787
1947	0.001021813325
1948	0.001021154404
1949	0.001020229748
1950	0.001019636018
1951	0.001019161633
1952	0.001018500873
1953	0.001018035139
1954	0.001017442567
1955	0.001016780376
1956	0.00101606478
1957	0.001015480314
1958	0.001014791897
1959	0.001014112473
1960	0.00101346302
1961	0.001012815544
1962	0.001012152808
1963	0.001011543819
1964	0.001010884557
1965	0.001010254928
1966	0.001009625162
1967	0.001008975165
1968	0.00100849138
1969	0.001007565362
1970	0.001006913662
1971	0.001006308283
1972	0.001005655289
1973	0.001005080768
1974	0.00100443118
1975	0.00100397328
1976	0.001003491538
1977	0.001002935001
1978	0.001002463341
1979	0.001001824175
1980	0.001001183237
1981	0.001000548363
1982	0.0009999541555
1983	0.0009993599483
1984	0.0009987397875
1985	0.0009980803898
1986	0.0009974971499
1987	0.0009968395233
1988	0.0009961983817
1989	0.000995561191
1990	0.0009949234554
1991	0.0009942912374
1992	0.0009936342921
1993	0.0009930221013
1994	0.0009923992838
1995	0.0009919439043
1996	0.0009913016728
1997	0.0009908541271
1998	0.0009902279718
1999	0.0009896151679
2000	0.0009889942578
2001	0.0009883421489
2002	0.0009876853398
2003	0.0009870880672
2004	0.0009866562571
2005	0.0009860243797
2006	0.0009855803762
2007	0.0009851289477
2008	0.0009844923019
2009	0.0009839016369
2010	0.0009832774571
2011	0.0009828334536
2012	0.0009822688784
2013	0.0009816413607
2014	0.0009810233797
2015	0.0009804461343
2016	0.0009797981807
2017	0.000979223047
2018	0.000978752
2019	0.0009781656946
2020	0.0009775698526
2021	0.0009769371578
2022	0.0009763152259
2023	0.0009757321221
2024	0.000975125994
2025	0.0009744927543
2026	0.0009738948005
2027	0.0009732843808
2028	0.0009728565216
2029	0.0009724154472
2030	0.0009718281882
2031	0.0009712460382
2032	0.000970652989
2033	0.0009700251307
2034	0.0009694229535
2035	0.0009690034049
2036	0.0009684110369
2037	0.0009677869252
2038	0.0009672145844
2039	0.0009668404715
2040	0.000966296196
2041	0.00096570955
2042	0.0009651205199
2043	0.0009645298549
2044	0.0009641022682
2045	0.0009635481153
2046	0.0009629571097
2047	0.0009625609262
2048	0.0009619546618
2049	0.0009613824572
2050	0.0009607591629
2051	0.0009601712227
2052	0.0009596323967
2053	0.0009590516772
2054	0.0009584892818
2055	0.0009578720501
2056	0.0009573233468
2057	0.000956698622
2058	0.0009561225346
2059	0.0009557125228
2060	0.0009551125254
2061	0.0009545309203
2062	0.0009540920939
2063	0.0009535308565
2064	0.0009529644421
2065	0.0009524087906
2066	0.0009520125389
2067	0.0009514510291
2068	0.0009508577074
2069	0.0009502676555
2070	0.00094965962
2071	0.000949097429
2072	0.0009487556049
2073	0.0009481455258
2074	0.0009477558136
2075	0.0009473612649
2076	0.0009467797961
2077	0.0009462447848
2078	0.0009457019397
2079	0.0009450804847
2080	0.0009445434298
2081	0.0009439655031
2082	0.0009433909825
2083	0.0009428158488
2084	0.0009422847203
2085	0.0009417159217
2086	0.0009411347253
2087	0.0009405668804
2088	0.0009399847984
2089	0.0009394328254
2090	0.0009390641621
2091	0.0009385188648
2092	0.000937956265
2093	0.0009373801095
2094	0.0009368308612
2095	0.0009362728936
2096	0.0009357386998
2097	0.0009352342742
2098	0.0009346727644
2099	0.0009341286932
2100	0.0009335660934
2101	0.0009330354418
2102	0.0009324889864
2103	0.0009319541114
2104	0.0009314090184
2105	0.0009308571815
2106	0.0009303014619
2107	0.0009297362055
2108	0.000929219314
2109	0.0009286941801
2110	0.000928148474
2111	0.0009277727263
2112	0.0009272490229
2113	0.0009267065184
2114	0.0009261633328
2115	0.0009256336348
2116	0.0009251168115
2117	0.0009245895658
2118	0.0009240322794
2119	0.0009235264914
2120	0.0009231133461
2121	0.0009225689343
2122	0.000922028814
2123	0.0009214839935
2124	0.0009209707124
2125	0.0009206036159
2126	0.0009200555256
2127	0.0009195126125
2128	0.0009189993995
2129	0.0009184592111
2130	0.0009179168429
2131	0.0009174902099
2132	0.0009171039036
2133	0.0009165472303
2134	0.0009160708019
2135	0.0009155417851
2136	0.0009151652881
2137	0.0009147777557
2138	0.0009142623629
2139	0.0009137557575
2140	0.0009132539204
2141	0.0009127170699
2142	0.0009121798107
2143	0.0009118358067
2144	0.0009113231386
2145	0.0009108060428
2146	0.0009102708272
2147	0.0009097719193
2148	0.0009093820708
2149	0.0009088601385
2150	0.0009085034643
2151	0.0009079721996
2152	0.0009074511528
2153	0.0009069245202
2154	0.0009063922337
2155	0.0009058640344
2156	0.0009053539549
2157	0.0009048502786
2158	0.0009043326378
2159	0.0009038111142
2160	0.0009032877513
2161	0.0009029283524
2162	0.0009025194304
2163	0.0009020204544
2164	0.0009015254293
2165	0.000901018892
2166	0.0009005249568
2167	0.0009001448495
2168	0.0008996320452
2169	0.0008991139276
2170	0.0008986010551
2171	0.0008980876378
2172	0.0008975807599
2173	0.0008970962252
2174	0.0008966059685
2175	0.0008960920061
2176	0.000895591259
2177	0.0008950693948
2178	0.0008947293418
2179	0.0008942076138
2180	0.0008937005997
2181	0.0008933589118
2182	0.0008928499222
2183	0.0008924984251
2184	0.0008920150484
2185	0.0008915121896
2186	0.0008910511562
2187	0.0008905740465
2188	0.0008900570188
2189	0.0008896912847
2190	0.0008891834532
2191	0.0008887151991
2192	0.0008881964684
2193	0.0008876898629
2194	0.0008872079168
2195	0.0008867143903
2196	0.0008862462725
2197	0.0008857415063
2198	0.0008852396693
2199	0.0008847345625
2200	0.0008842773437
2201	0.0008837881088
2202	0.000883299487
2203	0.0008828036445
2204	0.0008823360716
2205	0.0008818802152
2206	0.0008813776289
2207	0.0008808999743
2208	0.0008805558341
2209	0.0008800653049
2210	0.0008796010699
2211	0.0008791216442
2212	0.0008786420822
2213	0.0008781815938
2214	0.0008776615688
2215	0.0008771568026
2216	0.000876703671
2217	0.0008762373924
2218	0.0008758904593
2219	0.0008753706387
2220	0.0008749200276
2221	0.0008744356292
2222	0.0008739618574
2223	0.0008735064098
2224	0.0008730271203
2225	0.0008725358418
2226	0.000872066634
2227	0.0008715738569
2228	0.0008711056709
2229	0.00087061303
2230	0.0008703033584
2231	0.0008698386465
2232	0.0008693280901
2233	0.0008688539777
2234	0.0008683826583
2235	0.0008679099083
2236	0.0008674637931
2237	0.0008669804846
2238	0.0008665429524
2239	0.0008660522188
2240	0.0008655877113
2241	0.0008651429585
2242	0.0008646875109
2243	0.0008642057691
2244	0.0008637575422
2245	0.0008632730075
2246	0.0008628070695
2247	0.0008623353413
2248	0.0008618989672
2249	0.000861417566
2250	0.0008610597338
2251	0.0008607440676
2252	0.0008602947508
2253	0.000859810148
2254	0.0008593985694
2255	0.0008590744564
2256	0.0008586061341
2257	0.0008581632887
2258	0.0008577004841
2259	0.000857367788
2260	0.000856910365
2261	0.0008564514433
2262	0.0008560857773
2263	0.0008556474958
2264	0.0008552795819
2265	0.000854851859
2266	0.0008544393267
2267	0.0008539438248
2268	0.0008535026823
2269	0.0008531709399
2270	0.0008526789801
2271	0.0008522366115
2272	0.0008517966952
2273	0.0008513361386
2274	0.0008509095056
2275	0.0008504508563
2276	0.0008499764034
2277	0.0008496700696
2278	0.0008492398943
2279	0.0008488193921
2280	0.0008483321326
2281	0.0008479067939
2282	0.0008474332264
2283	0.0008469803674
2284	0.0008465478761
2285	0.0008460823468
2286	0.0008456532615
2287	0.0008452069419
2288	0.0008447660719
2289	0.000844432967
2290	0.0008439961161
2291	0.0008435559273
2292	0.0008431065423
2293	0.0008426431928
2294	0.0008423632894
2295	0.0008419231006
2296	0.000841455664
2297	0.0008410312108
2298	0.000840568815
2299	0.000840165002
2300	0.0008397285598
2301	0.0008394318989
2302	0.000839099271
2303	0.0008386748859
2304	0.0008382472992
2305	0.0008378015246
2306	0.0008373622213
2307	0.000836940561
2308	0.0008365242141
2309	0.0008361039843
2310	0.0008356436321
2311	0.0008353408405
2312	0.0008348699297
2313	0.0008344666617
2314	0.0008339951379
2315	0.0008335716384
2316	0.0008331703459
2317	0.0008327364922
2318	0.0008322879246
2319	0.0008318806376
2320	0.00083156647
2321	0.0008311033249
2322	0.0008307121822
2323	0.0008302893639
2324	0.0008300010817
2325	0.0008295813969
2326	0.0008291646412
2327	0.0008287290846
2328	0.0008283194814
2329	0.0008278889656
2330	0.0008274612427
2331	0.0008270243236
2332	0.0008266402653
2333	0.0008262462616
2334	0.000825825555
2335	0.0008253726959
2336	0.0008249439512
2337	0.0008246460642
2338	0.0008242427281
2339	0.0008238457271
2340	0.0008234101704
2341	0.0008229975019
2342	0.0008225651469
2343	0.0008221265248
2344	0.0008217105184
2345	0.0008212732588
2346	0.000820912838
2347	0.0008204471724
2348	0.0008200265339
2349	0.0008196103232
2350	0.0008192036492
2351	0.0008187662533
2352	0.0008184614182
2353	0.0008180456161
2354	0.000817634855
2355	0.0008172285216
2356	0.0008168592453
2357	0.0008164265496
2358	0.0008160345214
2359	0.0008157473292
2360	0.0008154784611
2361	0.0008150939941
2362	0.0008146697453
2363	0.0008142549651
2364	0.0008138828278
2365	0.0008134772437
2366	0.0008130499976
2367	0.0008126299041
2368	0.0008122406006
2369	0.0008118181229
2370	0.0008114368575
2371	0.0008110115869
2372	0.0008105944225
2373	0.0008101731709
2374	0.0008097729002
2375	0.0008093964713
2376	0.0008089917047
2377	0.0008085883004
2378	0.0008081942967
2379	0.0008077847617
2380	0.0008073828561
2381	0.0008069889205
2382	0.0008065851757
2383	0.0008062225751
2384	0.0008058191027
2385	0.0008054105214
2386	0.0008050060272
2387	0.0008046289171
2388	0.0008042216301
2389	0.0008038162504
2390	0.0008034125737
2391	0.0008030196599
2392	0.0008026199341
2393	0.0008021993637
2394	0.0008017984118
2395	0.0008014088358
2396	0.0008010180337
2397	0.0008006178992
2398	0.0008002473286
2399	0.0007998279163
2400	0.0007994268962
2401	0.0007990523747
2402	0.000798666341
2403	0.0007982797623
2404	0.000797901971
2405	0.0007975177765
2406	0.000797121048
2407	0.000796753134
2408	0.0007963634218
2409	0.0007959724154
2410	0.0007955559322
2411	0.0007951703753
2412	0.0007948124068
2413	0.000794376782
2414	0.0007939770562
2415	0.0007935902732
2416	0.0007932047844
2417	0.0007928317615
2418	0.0007924393245
2419	0.0007920766558
2420	0.000791689464
2421	0.0007912740707
2422	0.0007908872877
2423	0.0007904786382
2424	0.0007901255744
2425	0.0007897450583
2426	0.0007893567766
2427	0.0007889590945
2428	0.0007885803495
2429	0.0007882230622
2430	0.0007878452029
2431	0.0007874757222
2432	0.0007870830808
2433	0.000786698682
2434	0.0007863132613
2435	0.0007859311785
2436	0.0007855331557
2437	0.0007851782526
2438	0.0007848198754
2439	0.0007844394275
2440	0.0007840722629
2441	0.0007836908613
2442	0.0007833069393
2443	0.0007829644339
2444	0.0007825746536
2445	0.0007822036743
2446	0.000781825883
2447	0.0007814401899
2448	0.0007810664858
2449	0.0007806963239
2450	0.0007802684648
2451	0.0007799163546
2452	0.0007795342037
2453	0.0007791906084
2454	0.0007787974221
2455	0.0007783892495
2456	0.0007780299868
2457	0.0007776805333
2458	0.0007772768566
2459	0.0007769200461
2460	0.0007765312195
2461	0.0007761869431
2462	0.0007758344923
2463	0.0007754673277
2464	0.0007750767299
2465	0.0007747317042
2466	0.0007743598393
2467	0.0007739943777
2468	0.0007736154965
2469	0.0007732505798
2470	0.0007728954724
2471	0.0007725426129
2472	0.0007721305575
2473	0.0007717642103
2474	0.0007713890076
2475	0.0007710192544
2476	0.0007706545421
2477	0.0007703181676
2478	0.0007699535234
2479	0.0007695616313
2480	0.0007692014149
2481	0.0007688349315
2482	0.0007684627942
2483	0.0007680839811
2484	0.0007677123206
2485	0.0007673937253
2486	0.0007670251983
2487	0.0007666338512
2488	0.0007662890298
2489	0.0007659483637
2490	0.0007655764307
2491	0.0007652361734
2492	0.0007648735046
2493	0.0007645047052
2494	0.0007641124725
2495	0.0007637465341
2496	0.0007633894512
2497	0.0007630359105
2498	0.0007626863207
2499	0.0007623541015
2500	0.0007620096207
2501	0.0007616218839
2502	0.0007612831252
2503	0.0007608923231
2504	0.0007605513845
2505	0.0007602170535
2506	0.0007598474366
2507	0.0007594938278
2508	0.0007591545241
2509	0.000758811542
2510	0.0007584402221
2511	0.0007580970355
2512	0.0007577438354
2513	0.0007574128423
2514	0.0007570572581
2515	0.0007567195892
2516	0.0007563559668
2517	0.000755981854
2518	0.0007556153706
2519	0.0007552961622
2520	0.0007549512046
2521	0.0007545887402
2522	0.0007542143549
2523	0.000753865242
2524	0.0007534964425
2525	0.0007531585012
2526	0.0007528340476
2527	0.0007524700165
2528	0.000752138819
2529	0.0007517991747
2530	0.0007514561244
2531	0.0007510985647
2532	0.0007507506779
2533	0.0007503889629
2534	0.0007500433241
2535	0.0007497310638
2536	0.0007493844032
2537	0.0007490356309
2538	0.0007486765044
2539	0.0007483438764
2540	0.0007479863167
2541	0.000747648171
2542	0.0007473162924
2543	0.0007469660895
2544	0.0007466226986
2545	0.0007462964739
2546	0.0007459545135
2547	0.0007456053325
2548	0.0007452804702
2549	0.0007449260439
2550	0.0007445631708
2551	0.0007442526136
2552	0.0007439002991
2553	0.0007435735975
2554	0.0007432302747
2555	0.0007429183551
2556	0.0007425760542
2557	0.0007422185625
2558	0.0007418970381
2559	0.0007415571213
2560	0.0007412192481
2561	0.0007408659799
2562	0.0007405452728
2563	0.0007402202742
2564	0.0007398871013
2565	0.0007395507949
2566	0.0007391928264
2567	0.0007388594491
2568	0.0007385208947
2569	0.0007381853376
2570	0.0007378454208
2571	0.0007375292097
2572	0.000737191609
2573	0.0007368550982
2574	0.0007365050997
2575	0.0007361889567
2576	0.0007358106886
2577	0.0007354988371
2578	0.0007351575579
2579	0.0007348537445
2580	0.0007345411437
2581	0.0007342163495
2582	0.0007338980266
2583	0.0007335659436
2584	0.0007332337924
2585	0.0007328658104
2586	0.0007325327737
2587	0.0007322409494
2588	0.0007318977628
2589	0.0007315835272
2590	0.0007312799181
2591	0.000730939252
2592	0.0007305992671
2593	0.0007302844184
2594	0.0007299759729
2595	0.0007296300616
2596	0.000729305063
2597	0.0007289848328
2598	0.0007286810875
2599	0.0007283763885
2600	0.0007280324527
2601	0.000727712495
2602	0.0007273828643
2603	0.0007270695823
2604	0.0007267304829
2605	0.0007264199938
2606	0.0007260811669
2607	0.0007257281712
2608	0.0007254172734
2609	0.0007251304899
2610	0.0007247896876
2611	0.0007244735445
2612	0.0007241402354
2613	0.0007238186428
2614	0.0007235110147
2615	0.0007231757981
2616	0.0007228476661
2617	0.0007225066594
2618	0.0007222132002
2619	0.0007219058446
2620	0.0007216086388
2621	0.0007212678364
2622	0.0007209358215
2623	0.0007206174306
2624	0.0007202908652
2625	0.0007199716568
2626	0.0007196403231
2627	0.0007193186624
2628	0.0007189938681
2629	0.0007186899185
2630	0.0007183950969
2631	0.000718108654
2632	0.000717737266
2633	0.0007174230984
2634	0.0007171188763
2635	0.0007168006216
2636	0.0007164855685
2637	0.0007161417007
2638	0.0007158296449
2639	0.0007155632973
2640	0.0007152551923
2641	0.000714940003
2642	0.0007146467481
2643	0.0007143141883
2644	0.0007140169144
2645	0.0007136694363
2646	0.000713366236
2647	0.0007130549295
2648	0.0007127396039
2649	0.0007124243464
2650	0.0007121185575
2651	0.0007117778233
2652	0.000711469514
2653	0.0007111497607
2654	0.0007108535767
2655	0.0007105417933
2656	0.0007102441788
2657	0.0007099269458
2658	0.0007096118927
2659	0.0007092870985
2660	0.0007090050834
2661	0.00070868533
2662	0.0007083559036
2663	0.0007080471175
2664	0.0007077439172
2665	0.0007074452128
2666	0.0007071374484
2667	0.0007068529129
2668	0.000706584113
2669	0.0007062859535
2670	0.0007059848649
2671	0.0007056907926
2672	0.0007054015568
2673	0.0007051292147
2674	0.0007048162733
2675	0.0007045222691
2676	0.0007042230879
2677	0.0007039207731
2678	0.000703576701
2679	0.0007032980238
2680	0.0007029556547
2681	0.0007026567459
2682	0.0007023241179
2683	0.0007020365851
2684	0.0007017195565
2685	0.0007013780049
2686	0.0007011090006
2687	0.0007008300509
2688	0.0007005026681
2689	0.0007002125468
2690	0.0006999263763
2691	0.00069963571
2692	0.0006993421827
2693	0.0006990536281
2694	0.0006987569673
2695	0.0006984556062
2696	0.0006981789725
2697	0.0006978703226
2698	0.0006975588117
2699	0.0006972633089
2700	0.0006969784328
2701	0.0006966731208
2702	0.0006963772093
2703	0.0006960788454
2704	0.0006957780293
2705	0.0006954807554
2706	0.0006951724461
2707	0.0006948892048
2708	0.0006945966993
2709	0.0006943031039
2710	0.0006940276282
2711	0.0006936976569
2712	0.0006934077399
2713	0.0006931559699
2714	0.0006928386688
2715	0.0006925411906
2716	0.00069226517
2717	0.0006920054299
2718	0.0006917107446
2719	0.0006914349283
2720	0.0006911614963
2721	0.0006908738273
2722	0.0006905723299
2723	0.0006902708326
2724	0.0006899986267
2725	0.0006897038051
2726	0.0006894059862
2727	0.0006890904563
2728	0.000688803809
2729	0.000688536644
2730	0.0006882552419
2731	0.0006879591942
2732	0.0006876820156
2733	0.0006873961857
2734	0.0006871073587
2735	0.0006867961884
2736	0.0006865070888
2737	0.0006862474169
2738	0.0006859754835
2739	0.0006856258937
2740	0.0006853538241
2741	0.0006850531442
2742	0.0006847906113
2743	0.0006844996725
2744	0.0006842075075
2745	0.0006839254924
2746	0.000683646747
2747	0.0006833876201
2748	0.0006830895288
2749	0.0006828161648
2750	0.0006825143269
2751	0.0006822547913
2752	0.0006819757734
2753	0.0006816601753
2754	0.0006814011846
2755	0.000681088107
2756	0.0006808303424
2757	0.0006805218288
2758	0.0006802533013
2759	0.0006799445833
2760	0.0006797013283
2761	0.0006794220379
2762	0.0006791534424
2763	0.0006788381168
2764	0.0006785715648
2765	0.0006783083507
2766	0.0006780372347
2767	0.0006777704784
2768	0.0006774754524
2769	0.0006772065844
2770	0.0006769211633
2771	0.0006766482762
2772	0.0006763706207
2773	0.000676095077
2774	0.0006758033889
2775	0.0006755222593
2776	0.0006752565929
2777	0.0006749937194
2778	0.0006747033937
2779	0.000674423899
2780	0.0006741454942
2781	0.0006738612311
2782	0.0006736007418
2783	0.0006733104161
2784	0.0006730109624
2785	0.0006727558545
2786	0.0006724712508
2787	0.0006721802439
2788	0.000671926839
2789	0.0006716501372
2790	0.0006714020457
2791	0.0006711440768
2792	0.0006708744594
2793	0.0006706097467
2794	0.000670320579
2795	0.0006700376102
2796	0.0006697654043
2797	0.0006694972175
2798	0.0006692243304
2799	0.0006689613206
2800	0.0006686981746
2801	0.0006684415
2802	0.0006681504931
2803	0.0006678977013
2804	0.0006676395961
2805	0.0006673912321
2806	0.0006671306065
2807	0.0006668300629
2808	0.0006665602412
2809	0.0006663100379
2810	0.0006660436222
2811	0.0006658036368
2812	0.0006655103139
2813	0.0006652494839
2814	0.0006649932861
2815	0.0006647389957
2816	0.0006644558225
2817	0.0006641791889
2818	0.0006639077323
2819	0.0006636332103
2820	0.0006633672714
2821	0.0006631007195
